uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_reason,tags_description
Q86X29,LSR_HUMAN,True,True,False,,,True,,False,,,,,
P13569,CFTR_HUMAN,True,True,False,,,True,,False,,,,,
P40763,STAT3_HUMAN,True,False,False,,,False,,False,,,,,
Q9GZU1,MCLN1_HUMAN,True,True,False,,,False,,False,,,,,
P36952,SPB5_HUMAN,False,False,False,,,False,,False,,,,,
P06729,CD2_HUMAN,True,True,False,,,True,,False,,,,,
Q16206,ENOX2_HUMAN,True,True,False,,,False,,False,,,,,
O60353,FZD6_HUMAN,True,True,False,,,True,,False,,,,,
P03973,SLPI_HUMAN,False,False,False,,,False,,False,,,,,
Q9UKX5,ITA11_HUMAN,True,True,False,,,True,,True,,,,,
P02749,APOH_HUMAN,True,True,True,,,False,,False,,,,,
P49593,PPM1F_HUMAN,False,False,False,,,False,,False,,,,,
P01034,CYTC_HUMAN,True,False,True,,,False,,False,,,,,
Q9Y2I2,NTNG1_HUMAN,False,True,False,,,False,,False,,,,,
Q9NQC3,RTN4_HUMAN,True,True,False,,,False,,False,,,,,
Q8J025,APCD1_HUMAN,False,True,False,,,True,,False,,,,,
P01242,SOM2_HUMAN,False,False,True,,,False,,False,,,,,
P48740,MASP1_HUMAN,False,False,True,,,False,,False,,,,,
P52735,VAV2_HUMAN,False,False,False,,,False,,False,,,,,
Q8N3V7,SYNPO_HUMAN,False,False,False,,,False,,False,,,,,
P80098,CCL7_HUMAN,False,False,True,,,False,,False,,,,,
Q01668,CAC1D_HUMAN,False,False,False,,,False,,False,,,,,
Q12879,NMDE1_HUMAN,True,True,False,,,True,,False,,,,,
P01912,2B13_HUMAN,True,True,False,,,True,,False,,,,,
O00192,ARVC_HUMAN,False,False,False,,,False,,False,,,,,
O15105,SMAD7_HUMAN,False,False,False,,,False,,False,,,,,
Q12860,CNTN1_HUMAN,True,True,True,,,True,,False,,,,,
Q08043,ACTN3_HUMAN,False,False,False,,,False,,False,,,,,
O14618,CCS_HUMAN,True,False,False,,,False,,False,,,,,
P01903,DRA_HUMAN,True,True,True,,,True,,False,,,,,
O95067,CCNB2_HUMAN,False,False,False,,,False,,False,,,,,
P60484,PTEN_HUMAN,False,False,False,,,False,,False,,,,,
O60486,PLXC1_HUMAN,True,True,False,,,True,,False,,,,,
Q4KMG0,CDON_HUMAN,True,True,False,,,True,,False,,,,,
Q9BYG5,PAR6B_HUMAN,False,False,False,,,False,,False,,,,,
O60542,PSPN_HUMAN,False,False,True,,,False,,False,,,,,
Q13200,PSMD2_HUMAN,False,False,False,,,False,,False,,,,,
P06744,G6PI_HUMAN,False,True,True,,,False,,False,,,,,
A6NM45,CLD24_HUMAN,False,True,False,,,False,,False,,,,,
P30872,SSR1_HUMAN,True,True,False,,,True,,False,,,,,
P41181,AQP2_HUMAN,True,True,False,,,False,,False,,,,,
P29274,AA2AR_HUMAN,True,True,False,,,True,,False,,,,,
Q8NER5,ACV1C_HUMAN,True,True,False,,,True,,False,,,,,
Q96EG1,ARSG_HUMAN,True,False,False,,,False,,False,,,,,
Q9NP95,FGF20_HUMAN,False,False,True,,,False,,False,,,,,
P02649,APOE_HUMAN,False,False,True,,,False,,False,,,,,
P46108,CRK_HUMAN,True,False,False,,,False,,False,,,,,
Q9BTW9,TBCD_HUMAN,False,False,False,,,False,,False,,,,,
P62955,CCG7_HUMAN,True,True,False,,,False,,False,,,,,
P06213,INSR_HUMAN,True,True,False,,,True,,False,,,,,
P08572,CO4A2_HUMAN,False,False,True,,,False,,False,,,,,
Q8IU80,TMPS6_HUMAN,True,True,False,,,True,,False,,,,,
P50895,BCAM_HUMAN,True,True,False,,,True,,False,,,,,
P09382,LEG1_HUMAN,False,True,False,,,False,,False,,,,,
Q13114,TRAF3_HUMAN,False,True,False,,,True,,False,,,,,
Q9Y5R2,MMP24_HUMAN,True,True,False,,,True,,False,,,,,
Q8WXG9,AGRV1_HUMAN,True,True,False,,,True,,False,,,,,
P21854,CD72_HUMAN,True,True,False,,,True,,False,,,,,
O95025,SEM3D_HUMAN,False,False,False,,,False,,False,,,,,
P01570,IFN14_HUMAN,False,False,True,,,False,,False,,,,,
P55789,ALR_HUMAN,False,False,False,,,False,,False,,,,,
Q14764,MVP_HUMAN,False,False,False,,,False,,False,,,,,
P16671,CD36_HUMAN,True,True,False,,,True,,False,,,,,
O15519,CFLAR_HUMAN,False,False,True,,,False,,False,,,,,
P18827,SDC1_HUMAN,True,True,False,,,True,,False,,,,,
P00488,F13A_HUMAN,False,True,False,,,False,,False,,,,,
P10314,1A32_HUMAN,True,True,False,,,True,,False,,,,,
O75815,BCAR3_HUMAN,False,False,False,,,False,,False,,,,,
P05154,IPSP_HUMAN,False,True,True,,,False,,False,,,,,
Q9UKJ1,PILRA_HUMAN,True,True,True,,,True,,False,,,,,
P98095,FBLN2_HUMAN,False,True,True,,,False,,False,,,,,
P11678,PERE_HUMAN,False,True,True,,,False,,False,,,,,
P41594,GRM5_HUMAN,True,True,False,,,True,,False,,,,,
Q6UXZ4,UNC5D_HUMAN,True,True,False,,,True,,False,,,,,
P26927,HGFL_HUMAN,True,False,True,,,False,,False,,,,,
O15041,SEM3E_HUMAN,False,False,True,,,False,,False,,,,,
Q13017,RHG05_HUMAN,False,False,False,,,False,,False,,,,,
P31785,IL2RG_HUMAN,True,True,False,,,True,,False,,,,,
P02462,CO4A1_HUMAN,False,False,True,,,False,,False,,,,,
Q96J84,KIRR1_HUMAN,True,True,False,,,False,,False,,,,,
P35968,VGFR2_HUMAN,True,True,True,,,True,,False,,,,,
P05181,CP2E1_HUMAN,True,False,True,,,False,,False,,,,,
O75084,FZD7_HUMAN,True,True,False,,,True,,False,,,,,
P98160,PGBM_HUMAN,False,True,False,,,False,,False,,,,,
P04808,REL1_HUMAN,False,False,True,,,False,,False,,,,,
Q14289,FAK2_HUMAN,True,False,False,,,False,,False,,,,,
P50281,MMP14_HUMAN,True,True,False,,,False,,False,,,,,
O00763,ACACB_HUMAN,True,False,True,,,False,,False,,,,,
P21815,SIAL_HUMAN,False,False,True,,,False,,False,,,,,
Q92956,TNR14_HUMAN,True,True,False,,,True,,False,,,,,
Q9UM11,FZR1_HUMAN,True,False,True,,,False,,False,,,,,
P61812,TGFB2_HUMAN,False,False,True,,,False,,False,,,,,
O95393,BMP10_HUMAN,False,True,True,,,True,,False,,,,,
Q2MKA7,RSPO1_HUMAN,False,False,True,,,False,,False,,,,,
Q9H611,PIF1_HUMAN,False,False,True,,,False,,False,,,,,
O14625,CXL11_HUMAN,False,False,True,,,False,,False,,,,,
Q9UGI8,TES_HUMAN,False,False,False,,,False,,False,,,,,
P01854,IGHE_HUMAN,False,True,False,,,True,,False,,,,,
Q99727,TIMP4_HUMAN,False,False,True,,,False,,False,,,,,
P01579,IFNG_HUMAN,True,False,True,,,False,,False,,,,,
Q9Y210,TRPC6_HUMAN,True,True,False,,,False,,False,,,,,
O15144,ARPC2_HUMAN,False,False,False,,,False,,False,,,,,
P07098,LIPG_HUMAN,False,False,True,,,False,,False,,,,,
P01215,GLHA_HUMAN,False,False,True,,,False,,False,,,,,
Q14247,SRC8_HUMAN,False,False,False,,,False,,False,,,,,
P17405,ASM_HUMAN,True,True,False,,,False,,False,,,,,
P30968,GNRHR_HUMAN,True,True,False,,,True,,False,,,,,
P30479,1B41_HUMAN,True,True,False,,,True,,False,,,,,
P21333,FLNA_HUMAN,False,True,False,,,False,,False,,,,,
Q8NFM7,I17RD_HUMAN,True,True,False,,,True,,False,,,,,
P0C0L5,CO4B_HUMAN,True,False,False,,,False,,False,,,,,
P28223,5HT2A_HUMAN,True,True,False,,,True,,False,,,,,
P58335,ANTR2_HUMAN,True,True,True,,,True,,False,,,,,
Q99218,AMELY_HUMAN,False,False,True,,,False,,False,,,,,
Q14112,NID2_HUMAN,True,True,True,,,False,,False,,,,,
P31268,HXA7_HUMAN,False,False,False,,,False,,False,,,,,
Q8NHW4,CC4L_HUMAN,False,False,True,,,False,,False,,,,,
Q9P2W7,B3GA1_HUMAN,True,False,False,,,False,,False,,,,,
P08620,FGF4_HUMAN,False,False,True,,,False,,False,,,,,
Q99259,DCE1_HUMAN,False,False,False,,,False,,False,,,,,
P05230,FGF1_HUMAN,False,False,True,,,False,,False,,,,,
O15389,SIGL5_HUMAN,True,True,False,,,False,,False,,,,,
Q9Y5K2,KLK4_HUMAN,False,False,False,,,False,,False,,,,,
Q86YL7,PDPN_HUMAN,True,True,False,,,False,,False,,,,,
P30411,BKRB2_HUMAN,True,True,False,,,True,,False,,,,,
P30203,CD6_HUMAN,True,True,True,,,True,,False,,,,,
Q13635,PTC1_HUMAN,True,True,False,,,True,,False,,,,,
P31749,AKT1_HUMAN,False,False,False,,,False,,False,,,,,
Q99748,NRTN_HUMAN,False,False,True,,,False,,False,,,,,
P01833,PIGR_HUMAN,True,True,False,,,True,,False,,,,,
P08476,INHBA_HUMAN,False,False,True,,,False,,False,,,,,
P62987,RL40_HUMAN,True,False,False,,,False,,False,,,,,
P0DMS8,AA3R_HUMAN,True,True,False,,,True,,False,,,,,
Q9UNA1,RHG26_HUMAN,True,False,False,,,False,,False,,,,,
Q9NPH3,IL1AP_HUMAN,True,True,True,,,True,,False,,,,,
Q9BXB1,LGR4_HUMAN,True,True,False,,,True,,False,,,,,
Q92542,NICA_HUMAN,True,True,False,,,True,,False,,,,,
Q9UQB3,CTND2_HUMAN,False,False,False,,,False,,False,,,,,
O95267,GRP1_HUMAN,False,False,False,,,False,,False,,,,,
P40238,TPOR_HUMAN,True,True,False,,,True,,False,,,,,
P05000,IFNW1_HUMAN,False,False,True,,,False,,False,,,,,
P07602,SAP_HUMAN,False,True,True,,,False,,False,,,,,
P30475,1B39_HUMAN,True,True,False,,,True,,False,,,,,
P30086,PEBP1_HUMAN,False,True,False,,,False,,False,,,,,
P56703,WNT3_HUMAN,False,False,True,,,False,,False,,,,,
Q13480,GAB1_HUMAN,False,False,False,,,False,,False,,,,,
Q9BR76,COR1B_HUMAN,False,False,False,,,False,,False,,,,,
Q9BRR9,RHG09_HUMAN,False,False,False,,,False,,False,,,,,
P43080,GUC1A_HUMAN,False,False,False,,,False,,False,,,,,
Q68DV7,RNF43_HUMAN,True,True,False,,,False,,False,,,,,
P48059,LIMS1_HUMAN,False,False,False,,,False,,False,,,,,
Q13241,KLRD1_HUMAN,True,True,False,,,True,,False,,,,,
O43293,DAPK3_HUMAN,False,False,False,,,False,,False,,,,,
Q9Y219,JAG2_HUMAN,True,True,False,,,False,,False,,,,,
Q9UBD9,CLCF1_HUMAN,False,False,True,,,False,,False,,,,,
Q9UL54,TAOK2_HUMAN,True,False,True,,,False,,False,,,,,
P10600,TGFB3_HUMAN,True,True,True,,,True,,False,,,,,
Q9NPB9,ACKR4_HUMAN,True,True,False,,,True,,False,,,,,
P56746,CLD15_HUMAN,True,True,False,,,False,,False,,,,,
P51828,ADCY7_HUMAN,True,True,False,,,False,,False,,,,,
P23468,PTPRD_HUMAN,True,True,False,,,True,,False,,,,,
P41273,TNFL9_HUMAN,True,True,True,,,False,,False,,,,,
P04278,SHBG_HUMAN,False,False,True,,,False,,False,,,,,
Q96QZ7,MAGI1_HUMAN,False,False,False,,,False,,False,,,,,
P0DP23,CALM1_HUMAN,False,False,False,,,False,,False,,,,,
Q9H2E6,SEM6A_HUMAN,True,True,False,,,False,,False,,,,,
P05111,INHA_HUMAN,False,False,True,,,False,,False,,,,,
P06734,FCER2_HUMAN,True,True,True,,,True,,False,,,,,
Q07092,COGA1_HUMAN,False,False,True,,,False,,False,,,,,
Q8NI99,ANGL6_HUMAN,False,False,True,,,False,,False,,,,,
P78552,I13R1_HUMAN,True,True,False,,,True,,False,,,,,
P03950,ANGI_HUMAN,False,False,True,,,False,,False,,,,,
P20742,PZP_HUMAN,False,False,True,,,False,,False,,,,,
P12107,COBA1_HUMAN,False,True,True,,,False,,False,,,,,
Q9BYF1,ACE2_HUMAN,True,True,True,,,True,,False,,,,,
P48551,INAR2_HUMAN,True,True,True,,,True,,False,,,,,
Q01113,IL9R_HUMAN,True,True,True,,,True,,False,,,,,
Q9UHC3,ASIC3_HUMAN,True,False,False,,,False,,False,,,,,
P51685,CCR8_HUMAN,True,True,False,,,True,,False,,,,,
Q8WWG1,NRG4_HUMAN,True,True,True,,,False,,False,,,,,
Q8N2Q7,NLGN1_HUMAN,True,True,False,,,True,,False,,,,,
Q15303,ERBB4_HUMAN,True,True,False,,,True,,False,,,,,
P40200,TACT_HUMAN,True,True,False,,,True,,False,,,,,
Q9Y5Z0,BACE2_HUMAN,True,True,True,,,False,,False,,,,,
O96009,NAPSA_HUMAN,False,False,False,,,False,,False,,,,,
P32004,L1CAM_HUMAN,True,True,False,,,True,,False,,,,,
Q9UPN3,MACF1_HUMAN,False,False,False,,,False,,False,,,,,
P19320,VCAM1_HUMAN,True,True,False,,,True,,False,,,,,
Q9NRD9,DUOX1_HUMAN,True,True,False,,,True,,False,,,,,
Q03167,TGBR3_HUMAN,True,True,True,,,True,,False,,,,,
P09917,LOX5_HUMAN,False,False,False,,,True,,False,,,,,
Q9H7M9,VISTA_HUMAN,True,True,False,,,True,,False,,,,,
Q9Y286,SIGL7_HUMAN,True,True,False,,,False,,False,,,,,
Q10472,GALT1_HUMAN,True,True,False,,,False,,False,,,,,
Q01726,MSHR_HUMAN,True,True,False,,,True,,False,,,,,
O95256,I18RA_HUMAN,True,True,False,,,True,,False,,,,,
Q0VF96,CGNL1_HUMAN,False,False,False,,,False,,False,,,,,
O94916,NFAT5_HUMAN,False,False,False,,,False,,False,,,,,
Q9NZQ7,PD1L1_HUMAN,True,True,False,,,True,,False,,,,,
O43699,SIGL6_HUMAN,True,True,False,,,False,,False,,,,,
Q96MS0,ROBO3_HUMAN,False,True,False,,,True,,False,,,,,
Q9UMD9,COHA1_HUMAN,True,False,True,,,False,,False,,,,,
O00744,WN10B_HUMAN,False,False,True,,,False,,False,,,,,
P40199,CEAM6_HUMAN,True,True,False,,,False,,False,,,,,
O95069,KCNK2_HUMAN,True,True,False,,,False,,False,,,,,
P58401,NRX2B_HUMAN,True,True,False,,,True,,False,,,,,
P01023,A2MG_HUMAN,False,True,True,,,False,,False,,,,,
P09923,PPBI_HUMAN,False,True,True,,,False,,False,,,,,
Q9HBA0,TRPV4_HUMAN,True,True,False,,,True,,False,,,,,
P35749,MYH11_HUMAN,False,False,False,,,False,,False,,,,,
P12314,FCGR1_HUMAN,True,True,False,,,True,,False,,,,,
P02675,FIBB_HUMAN,False,True,True,,,True,,False,,,,,
P01588,EPO_HUMAN,False,True,True,,,True,,False,,,,,
Q9Y6N6,LAMC3_HUMAN,False,False,False,,,False,,False,,,,,
P20933,ASPG_HUMAN,False,False,True,,,False,,False,,,,,
Q9NQ75,CASS4_HUMAN,False,False,False,,,False,,False,,,,,
O00401,WASL_HUMAN,False,False,False,,,False,,False,,,,,
Q9HCU4,CELR2_HUMAN,True,True,False,,,True,,False,,,,,
P22301,IL10_HUMAN,False,False,True,,,False,,False,,,,,
Q8NI35,INADL_HUMAN,False,False,False,,,False,,False,,,,,
P78423,X3CL1_HUMAN,True,True,True,,,True,,False,,,,,
Q5H8A3,NMS_HUMAN,False,False,True,,,False,,False,,,,,
P14735,IDE_HUMAN,True,True,True,,,True,,False,,,,,
Q2I0M5,RSPO4_HUMAN,False,False,True,,,False,,False,,,,,
P30504,1C04_HUMAN,True,True,False,,,True,,False,,,,,
P32119,PRDX2_HUMAN,False,False,False,,,False,,False,,,,,
O14788,TNF11_HUMAN,True,True,True,,,True,,False,,,,,
P80188,NGAL_HUMAN,False,False,True,,,False,,False,,,,,
Q99759,M3K3_HUMAN,False,False,False,,,False,,False,,,,,
P13760,2B14_HUMAN,True,True,False,,,True,,False,,,,,
P04233,HG2A_HUMAN,True,True,False,,,True,,False,,,,,
Q4VCS5,AMOT_HUMAN,False,True,False,,,True,,False,,,,,
P07766,CD3E_HUMAN,True,True,False,,,True,,False,,,,,
Q8TCU6,PREX1_HUMAN,False,False,False,,,False,,False,,,,,
P05814,CASB_HUMAN,False,False,True,,,False,,False,,,,,
P0CG48,UBC_HUMAN,True,False,False,,,False,,False,,,,,
Q7L0Q8,RHOU_HUMAN,False,False,True,,,False,,False,,,,,
P15907,SIAT1_HUMAN,True,False,False,,,False,,False,,,,,
P07225,PROS_HUMAN,False,False,True,,,False,,False,,,,,
P25445,TNR6_HUMAN,True,True,True,,,True,,False,,,,,
O95500,CLD14_HUMAN,True,False,False,,,False,,False,,,,,
Q92583,CCL17_HUMAN,False,False,True,,,False,,False,,,,,
P26012,ITB8_HUMAN,True,True,False,,,True,,True,,,,,
P28908,TNR8_HUMAN,True,True,True,,,True,,False,,,,,
P32942,ICAM3_HUMAN,True,True,False,,,True,,False,,,,,
Q30167,2B1A_HUMAN,True,True,True,,,True,,False,,,,,
P08173,ACM4_HUMAN,True,True,False,,,True,,False,,,,,
P25024,CXCR1_HUMAN,True,True,False,,,True,,False,,,,,
P02686,MBP_HUMAN,False,True,False,,,False,,False,,,,,
Q99895,CTRC_HUMAN,False,False,False,,,False,,False,,,,,
O96014,WNT11_HUMAN,True,True,True,,,False,,False,,,,,
P55085,PAR2_HUMAN,True,True,False,,,True,,False,,,,,
Q14517,FAT1_HUMAN,True,True,False,,,False,,False,,,,,
Q13905,RPGF1_HUMAN,False,False,False,,,False,,False,,,,,
P0DN87,CGB7_HUMAN,False,False,True,,,False,,False,,,,,
P21741,MK_HUMAN,False,False,True,,,False,,False,,,,,
Q9NRD8,DUOX2_HUMAN,True,True,False,,,True,,False,,,,,
P00387,NB5R3_HUMAN,True,False,False,,,False,,False,,,,,
P01308,INS_HUMAN,False,False,True,,,False,,False,,,,,
O95631,NET1_HUMAN,False,False,True,,,False,,False,,,,,
Q15078,CD5R1_HUMAN,False,False,False,,,False,,False,,,,,
P56373,P2RX3_HUMAN,True,True,False,,,False,,False,,,,,
P08949,NMB_HUMAN,False,False,True,,,False,,False,,,,,
Q95365,1B38_HUMAN,True,True,False,,,True,,False,,,,,
P10242,MYB_HUMAN,False,False,False,,,False,,False,,,,,
P51512,MMP16_HUMAN,True,True,False,,,False,,False,,,,,
P18509,PACA_HUMAN,False,False,True,,,False,,False,,,,,
Q9BQ51,PD1L2_HUMAN,True,True,True,,,True,,False,,,,,
Q13740,CD166_HUMAN,True,True,True,,,False,,False,,,,,
Q8IWV2,CNTN4_HUMAN,False,True,True,,,False,,False,,,,,
Q07011,TNR9_HUMAN,True,True,False,,,True,,False,,,,,
O95711,LY86_HUMAN,False,False,True,,,False,,False,,,,,
Q99575,POP1_HUMAN,False,False,False,,,False,,False,,,,,
Q9TQE0,2B19_HUMAN,True,True,True,,,True,,False,,,,,
Q14005,IL16_HUMAN,False,False,True,,,False,,False,,,,,
Q9UKB5,AJAP1_HUMAN,True,True,False,,,False,,False,,,,,
P51452,DUS3_HUMAN,False,False,False,,,False,,False,,,,,
Q93086,P2RX5_HUMAN,True,False,False,,,False,,False,,,,,
P29016,CD1B_HUMAN,True,True,False,,,True,,False,,,,,
Q99500,S1PR3_HUMAN,True,True,False,,,True,,False,,,,,
Q12809,KCNH2_HUMAN,True,True,False,,,False,,False,,,,,
O60716,CTND1_HUMAN,False,False,False,,,False,,False,,,,,
P01266,THYG_HUMAN,False,False,True,,,False,,False,,,,,
Q6UXL0,I20RB_HUMAN,True,True,False,,,True,,False,,,,,
P08758,ANXA5_HUMAN,False,True,False,,,False,,False,,,,,
Q9Y6N7,ROBO1_HUMAN,True,True,False,,,True,,False,,,,,
O95841,ANGL1_HUMAN,False,True,True,,,False,,False,,,,,
O00487,PSDE_HUMAN,False,False,False,,,False,,False,,,,,
P69905,HBA_HUMAN,False,False,False,,,False,,False,,,,,
Q07075,AMPE_HUMAN,True,True,False,,,False,,False,,,,,
P07477,TRY1_HUMAN,False,False,False,,,False,,False,,,,,
P41159,LEP_HUMAN,False,False,True,,,False,,False,,,,,
P12643,BMP2_HUMAN,True,True,True,,,True,,False,,,,,
P49023,PAXI_HUMAN,False,False,False,,,False,,False,,,,,
Q9NRY4,RHG35_HUMAN,False,False,False,,,False,,False,,,,,
O00144,FZD9_HUMAN,True,True,False,,,True,,False,,,,,
Q07325,CXCL9_HUMAN,False,True,True,,,True,,False,,,,,
P06126,CD1A_HUMAN,True,True,False,,,True,,False,,,,,
Q13153,PAK1_HUMAN,False,False,False,,,False,,False,,,,,
P54753,EPHB3_HUMAN,True,True,False,,,True,,False,,,,,
P28906,CD34_HUMAN,True,True,False,,,False,,False,,,,,
Q9UKJ0,PILRB_HUMAN,True,True,False,,,False,,False,,,,,
P10747,CD28_HUMAN,True,True,False,,,True,,False,,,,,
P07333,CSF1R_HUMAN,True,True,False,,,True,,False,,,,,
Q9NYB9,ABI2_HUMAN,False,False,False,,,False,,False,,,,,
P84022,SMAD3_HUMAN,False,False,False,,,False,,False,,,,,
P22681,CBL_HUMAN,True,False,False,,,False,,False,,,,,
Q07343,PDE4B_HUMAN,False,True,False,,,False,,False,,,,,
O15551,CLD3_HUMAN,True,True,False,,,False,,False,,,,,
P13612,ITA4_HUMAN,True,True,True,,,True,,False,,,,,
P56704,WNT3A_HUMAN,False,True,True,,,True,,False,,,,,
Q9Y337,KLK5_HUMAN,False,False,False,,,False,,False,,,,,
P35070,BTC_HUMAN,True,True,True,,,False,,False,,,,,
Q8IWL1,SFPA2_HUMAN,False,False,False,,,False,,False,,,,,
Q99650,OSMR_HUMAN,True,True,True,,,True,,False,,,,,
Q14515,SPRL1_HUMAN,False,False,True,,,False,,False,,,,,
P49765,VEGFB_HUMAN,False,False,True,,,False,,False,,,,,
P68871,HBB_HUMAN,False,False,False,,,False,,False,,,,,
Q9NP99,TREM1_HUMAN,True,True,False,,,True,,False,,,,,
Q92520,FAM3C_HUMAN,False,False,True,,,False,,False,,,,,
Q14626,I11RA_HUMAN,True,True,False,,,True,,False,,,,,
O95180,CAC1H_HUMAN,True,False,False,,,False,,False,,,,,
P42858,HD_HUMAN,False,False,False,,,False,,False,,,,,
P18428,LBP_HUMAN,False,True,True,,,True,,False,,,,,
A4D1S0,KLRG2_HUMAN,True,True,False,,,True,,False,,,,,
Q96PL1,SG3A2_HUMAN,False,False,False,,,False,,False,,,,,
O14939,PLD2_HUMAN,False,False,False,,,True,,False,,,,,
Q86Y34,AGRG3_HUMAN,True,True,False,,,True,,False,,,,,
P49662,CASP4_HUMAN,False,False,False,,,False,,False,,,,,
P11226,MBL2_HUMAN,False,True,False,,,False,,False,,,,,
P31994,FCG2B_HUMAN,True,True,True,,,True,,False,,,,,
P09769,FGR_HUMAN,False,False,False,,,False,,False,,,,,
P00740,FA9_HUMAN,False,False,False,,,False,,False,,,,,
P25391,LAMA1_HUMAN,False,True,True,,,False,,False,,,,,
Q9NZ08,ERAP1_HUMAN,True,True,True,,,True,,False,,,,,
P04629,NTRK1_HUMAN,True,True,False,,,True,,False,,,,,
P01571,IFN17_HUMAN,False,False,True,,,False,,False,,,,,
P20783,NTF3_HUMAN,False,False,True,,,False,,False,,,,,
Q9Y5P4,C43BP_HUMAN,False,False,False,,,False,,False,,,,,
P56706,WNT7B_HUMAN,True,False,True,,,False,,False,,,,,
P01374,TNFB_HUMAN,False,False,True,,,False,,False,,,,,
Q13201,MMRN1_HUMAN,False,True,True,,,False,,False,,,,,
Q9NQS3,NECT3_HUMAN,True,True,False,,,True,,False,,,,,
P31997,CEAM8_HUMAN,True,True,False,,,False,,False,,,,,
P43116,PE2R2_HUMAN,True,True,False,,,True,,False,,,,,
Q96NW7,LRRC7_HUMAN,True,False,False,,,False,,False,,,,,
Q7Z4H4,ADM2_HUMAN,False,False,True,,,False,,False,,,,,
O60383,GDF9_HUMAN,True,False,True,,,False,,False,,,,,
P30273,FCERG_HUMAN,True,True,False,,,True,,False,,,,,
P02768,ALBU_HUMAN,False,False,True,,,False,,False,,,,,
Q9HCJ2,LRC4C_HUMAN,False,True,False,,,True,,False,,,,,
P04155,TFF1_HUMAN,False,False,True,,,False,,False,,,,,
Q01959,SC6A3_HUMAN,True,True,False,,,False,,False,,,,,
P20718,GRAH_HUMAN,False,True,True,,,False,,False,,,,,
P01286,SLIB_HUMAN,False,False,True,,,False,,False,,,,,
P12724,ECP_HUMAN,False,False,True,,,False,,False,,,,,
P34059,GALNS_HUMAN,False,True,False,,,False,,False,,,,,
P32302,CXCR5_HUMAN,True,True,False,,,True,,False,,,,,
Q6FHJ7,SFRP4_HUMAN,False,True,True,,,True,,False,,,,,
P0DML2,CSH1_HUMAN,False,False,True,,,False,,False,,,,,
P04844,RPN2_HUMAN,True,True,False,,,False,,False,,,,,
O15529,GPR42_HUMAN,True,True,False,,,True,,False,,,,,
Q9BZM6,ULBP1_HUMAN,True,True,False,,,True,,False,,,,,
Q9BXP2,S12A9_HUMAN,True,True,False,,,False,,False,,,,,
Q9HBE5,IL21R_HUMAN,True,True,False,,,True,,False,,,,,
P07900,HS90A_HUMAN,False,True,False,,,True,,False,,,,,
P55008,AIF1_HUMAN,False,False,False,,,False,,False,,,,,
O94910,AGRL1_HUMAN,True,True,False,,,True,,False,,,,,
Q9Y644,RFNG_HUMAN,False,True,True,,,False,,False,,,,,
Q07157,ZO1_HUMAN,False,False,False,,,False,,False,,,,,
Q9Y6F9,WNT6_HUMAN,False,True,True,,,True,,False,,,,,
Q8NBP7,PCSK9_HUMAN,False,True,True,,,True,,False,,,,,
Q9HCQ7,NPVF_HUMAN,False,False,True,,,False,,False,,,,,
Q92752,TENR_HUMAN,False,True,False,,,False,,False,,,,,
P49682,CXCR3_HUMAN,True,True,False,,,True,,False,,,,,
P02776,PLF4_HUMAN,False,False,True,,,False,,False,,,,,
P14174,MIF_HUMAN,False,True,True,,,True,,False,,,,,
P15121,ALDR_HUMAN,False,False,False,,,False,,False,,,,,
P19835,CEL_HUMAN,False,True,True,,,True,,False,,,,,
P16150,LEUK_HUMAN,True,True,False,,,True,,False,,,,,
Q6NW40,RGMB_HUMAN,True,True,False,,,False,,False,,,,,
P33151,CADH5_HUMAN,True,True,False,,,True,,False,,,,,
P19022,CADH2_HUMAN,True,True,False,,,True,,False,,,,,
O00168,PLM_HUMAN,True,True,False,,,False,,False,,,,,
Q29974,2B1G_HUMAN,True,True,False,,,True,,False,,,,,
P54756,EPHA5_HUMAN,True,True,False,,,True,,False,,,,,
P41271,NBL1_HUMAN,False,False,True,,,False,,False,,,,,
O94907,DKK1_HUMAN,False,False,False,,,False,,False,,,,,
Q99075,HBEGF_HUMAN,True,True,True,,,True,,False,,,,,
P02746,C1QB_HUMAN,False,False,True,,,False,,False,,,,,
P04090,REL2_HUMAN,False,False,True,,,False,,False,,,,,
P80511,S10AC_HUMAN,False,False,True,,,False,,False,,,,,
P32455,GBP1_HUMAN,True,False,False,,,False,,False,,,,,
P09172,DOPO_HUMAN,True,True,False,,,False,,False,,,,,
Q9BX93,PG12B_HUMAN,False,False,True,,,False,,False,,,,,
Q13261,I15RA_HUMAN,True,True,True,,,True,,False,,,,,
O95994,AGR2_HUMAN,False,True,False,,,True,,False,,,,,
P30988,CALCR_HUMAN,True,True,False,,,True,,False,,,,,
P01303,NPY_HUMAN,True,False,True,,,False,,False,,,,,
Q8NE79,POPD1_HUMAN,False,True,False,,,False,,False,,,,,
P12830,CADH1_HUMAN,True,True,False,,,False,,False,,,,,
Q14831,GRM7_HUMAN,True,True,False,,,True,,False,,,,,
P04440,DPB1_HUMAN,True,True,False,,,True,,False,,,,,
Q96T91,GPHA2_HUMAN,False,False,True,,,False,,False,,,,,
Q6ZVN8,RGMC_HUMAN,True,True,False,,,True,,False,,,,,
P55087,AQP4_HUMAN,True,True,False,,,False,,False,,,,,
